X;Y;Unique Squirrel ID;Hectare;Shift;Date;Hectare Squirrel Number;Age;Primary Fur Color;Highlight Fur Color;Combination of Primary and Highlight Color;Color notes;Location;Above Ground Sighter Measurement;Specific Location;Running;Chasing;Climbing;Eating;Foraging;Other Activities;Kuks;Quaas;Moans;Tail flags;Tail twitches;Approaches;Indifferent;Runs from;Other Interactions;Lat/Long
-739.795.081.274.695;407.691.431.548.544;3B-PM-1007-03;03B;PM;10072018;3;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;POINT (-73.9795081274695 40.7691431548544)
-739.659.034.359.706;407.797.516.688.844;19F-AM-1007-02;19F;AM;10072018;2;Adult;Cinnamon;Gray;Cinnamon+Gray;;Above Ground;8;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9659034359706 40.77975166888441)
-739.611.696.144.784;407.816.692.895.155;22I-AM-1007-03;22I;AM;10072018;3;Adult;Gray;;Gray+;;Above Ground;30;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9611696144784 40.7816692895155)
-739.542.990.150.586;407.940.915.300.678;37G-PM-1007-09;37G;PM;10072018;9;Adult;Cinnamon;White;Cinnamon+White;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9542990150586 40.7940915300678)
-739.689.657.039.917;407.767.834.276.767;15F-AM-1007-04;15F;AM;10072018;4;Adult;Cinnamon;White;Cinnamon+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9689657039917 40.7767834276767)
-739.566.751.022.336;40.799.035.789.744;41C-PM-1007-04;41C;PM;10072018;4;Adult;Gray;White;Gray+White;;Above Ground;65;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9566751022336 40.799035789744)
-739.596.398.997.228;407.933.386.953.847;34D-PM-1007-02;34D;PM;10072018;2;Adult;Black;;Black+;;Above Ground;25;;TRUE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;cautiously aware;POINT (-73.9596398997228 40.7933386953847)
-73.964.080.104.186;407.907.898.627.287;30B-AM-1007-02;30B;AM;10072018;2;Adult;Gray;;Gray+;;Above Ground;15;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.964080104186 40.7907898627287)
-739.672.127.283.283;407.810.666.805.133;20D-AM-1007-01;20D;AM;10072018;1;Adult;Gray;;Gray+;too far to note 30';Ground Plane;FALSE;;TRUE;FALSE;TRUE;TRUE;FALSE;a lot of activity;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9672127283283 40.7810666805133)
-73.979.316.275.899;407.692.134.727.555;3B-PM-1007-01;03B;PM;10072018;1;Adult;Gray;White;Gray+White;;Above Ground;;in tree;FALSE;FALSE;FALSE;FALSE;FALSE;chased by dog;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.979316275899 40.7692134727555)
-739.578.316.525.492;407.890.102.959.629;31G-PM-1007-01;31G;PM;10072018;1;Adult;Gray;;Gray+;;Above Ground;15;;FALSE;FALSE;FALSE;FALSE;FALSE;hiding;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;froze,sight of dogs;POINT (-73.9578316525492 40.7890102959629)
-739.719.888.241.794;407.667.681.685.356;4I-PM-1007-03;04I;PM;10072018;3;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Above Ground;3;ran to tree;FALSE;FALSE;FALSE;FALSE;FALSE;being chased;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9719888241794 40.7667681685356)
-739.686.737.866.872;407.739.714.023.732;12G-PM-1007-06;12G;PM;10072018;6;;Gray;Cinnamon;Gray+Cinnamon;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9686737866872 40.7739714023732)
-739.766.354.967.197;407.734.575.166.319;8B-AM-1007-09;08B;AM;10072018;9;Adult;Gray;;Gray+;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;TRUE;FALSE;shelling and eating a nut then a dog chased it up a tree & squirrel carried its nut up the tree,settled in a branch & resumed eating;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9766354967197 40.7734575166319)
-739.787.658.435.198;407.689.419.765.393;3B-PM-1007-07;03B;PM;10072018;7;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;eating loudly <- peanuts w/ shells;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9787658435198 40.7689419765393)
-739.664.630.067.791;407.756.361.515.825;14H-AM-1007-04;14H;AM;10072018;4;Juvenile;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;TRUE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9664630067791 40.7756361515825)
-739.704.485.231.855;407.717.290.560.806;9G-AM-1007-02;09G;AM;10072018;2;Adult;Gray;;Gray+;;Above Ground;25;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;kids were trying to poke it with a stick;POINT (-73.9704485231855 40.7717290560806)
-739.589.367.709.165;407.896.465.303.483;31F-PM-1007-04;31F;PM;10072018;4;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9589367709165 40.7896465303483)
-739.558.474.701.153;407.913.335.515.534;34H-AM-1007-01;34H;AM;10072018;1;Adult;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;40;tree;FALSE;FALSE;FALSE;FALSE;FALSE;;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9558474701153 40.7913335515534)
-739.793.952.066.038;407.707.837.657.859;4A-PM-1007-03;04A;PM;10072018;3;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;by rock;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9793952066038 40.77078376578591)
-739.642.717.435.966;40.782.087.049.693;22F-AM-1007-05;22F;AM;10072018;5;Adult;Gray;White;Gray+White;;Above Ground;10;tree;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9642717435966 40.782087049693)
-739.742.973.420.446;407.691.801.644.292;5F-AM-1007-04;05F;AM;10072018;4;Adult;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;;rocks;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9742973420446 40.7691801644292)
-739.641.462.360.541;407.778.316.005.464;18I-PM-1007-09;18I;PM;10072018;9;Adult;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;20;;FALSE;FALSE;TRUE;FALSE;FALSE;canoodling w/ 8;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9641462360541 40.7778316005464)
-739.678.774.314.725;407.738.535.171.265;12H-PM-1007-04;12H;PM;10072018;4;;Gray;Cinnamon;Gray+Cinnamon;;;;;FALSE;FALSE;FALSE;TRUE;FALSE;mushroom;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9678774314725 40.7738535171265)
-739.780.659.679.557;407.672.382.282.781;1D-PM-1007-06;01D;PM;10072018;6;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9780659679557 40.7672382282781)
-739.581.243.021.722;40.794.431.473.386;36D-AM-1007-01;36D;AM;10072018;1;Adult;Cinnamon;Gray;Cinnamon+Gray;;Ground Plane;FALSE;;FALSE;FALSE;TRUE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;avoiding a dog;POINT (-73.95812430217221 40.794431473386)
-739.697.855.573.137;407.742.186.391.935;12F-PM-1007-05;12F;PM;10072018;5;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9697855573137 40.7742186391935)
-739.641.293.283.734;407.907.654.006.019;30B-AM-1007-03;30B;AM;10072018;3;Adult;Gray;;Gray+;;Above Ground;30;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9641293283734 40.7907654006019)
-739.666.526.554.772;407.756.111.718.355;14H-AM-1007-02;14H;AM;10072018;2;Juvenile;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;sitting;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9666526554772 40.77561117183551)
-7.397.780.296.909;407.676.321.060.669;2D-AM-1007-06;02D;AM;10072018;6;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.97780296909002 40.767632106066905)
-739.548.430.741.605;40.798.207.350.942;41E-AM-1007-06;41E;AM;10072018;6;Adult;Gray;;Gray+;;Above Ground;30;tree;FALSE;FALSE;TRUE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9548430741605 40.798207350942)
-739.677.387.336.667;407.742.695.912;12H-PM-1007-02;12H;PM;10072018;2;Adult;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;10;in tree;FALSE;FALSE;TRUE;TRUE;FALSE;peanuts;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9677387336667 40.7742695912)
-73.952.526.164.386;407.963.759.240.504;40G-AM-1007-02;40G;AM;10072018;2;Juvenile;Cinnamon;Gray;Cinnamon+Gray;;Above Ground;18;;TRUE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.952526164386 40.7963759240504)
-739.638.526.062.093;40.782.693.848.993;22F-AM-1007-02;22F;AM;10072018;2;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;standing;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9638526062093 40.782693848993)
-739.685.227.310.735;40.776.599.466.588;15F-AM-1007-02;15F;AM;10072018;2;Adult;Gray;Cinnamon;Gray+Cinnamon;Listed as primary white with cinnamon highlights, I changed to Gray/cinnamon - JO;Above Ground;20;;TRUE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9685227310735 40.776599466588)
-739.581.982.486.469;407.992.194.575.293;41A-PM-1007-03;41A;PM;10072018;3;Adult;Gray;White;Gray+White;;Above Ground;55;;TRUE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;POINT (-73.95819824864691 40.7992194575293)
-739.708.364.583.591;407.723.691.587.433;10F-AM-1007-01;10F;AM;10072018;1;Adult;Gray;;Gray+;;Above Ground;60;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9708364583591 40.7723691587433)
-739.706.360.005.275;407.717.074.044.466;9G-PM-1007-05;09G;PM;10072018;5;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9706360005275 40.7717074044466)
-739.783.366.903.829;407.668.300.056.094;1D-PM-1007-03;01D;PM;10072018;3;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;TRUE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9783366903829 40.7668300056094)
-739.646.597.452.128;407.827.698.220.703;22F-AM-1007-07;22F;AM;10072018;7;Juvenile;Cinnamon;Gray;Cinnamon+Gray;;Above Ground;3;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;alert & aware;POINT (-73.9646597452128 40.7827698220703)
-739.543.323.786.888;407.943.086.530.436;37G-PM-1007-03;37G;PM;10072018;3;Adult;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;15;;FALSE;FALSE;FALSE;TRUE;FALSE;lying on belly on branch,eating big nut;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9543323786888 40.7943086530436)
-739.530.263.552.489;407.920.949.788.358;36I-PM-1007-05;36I;PM;10072018;5;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9530263552489 40.7920949788358)
-739.540.908.513.075;40.794.201.225.045;37G-PM-1007-04;37G;PM;10072018;4;;Cinnamon;Gray;Cinnamon+Gray;gray tail;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9540908513075 40.794201225045)
-739.671.549.566.066;407.751.342.870.705;14H-AM-1007-01;14H;AM;10072018;1;Adult;Gray;;Gray+;;Above Ground;180;top of tree;TRUE;FALSE;FALSE;FALSE;FALSE;jumping between branches;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9671549566066 40.7751342870705)
-739.629.420.113.622;40.789.133.072.717;29C-AM-1007-03;29C;AM;10072018;3;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9629420113622 40.789133072717)
-739.688.466.874.605;407.737.911.559.867;12G-PM-1007-05;12G;PM;10072018;5;;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9688466874605 40.7737911559867)
-739.556.937.218.252;407.990.928.062.435;42C-AM-1007-04;42C;AM;10072018;4;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;young adult;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;walking;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9556937218252 40.7990928062435)
-739.596.375.907.038;407.907.347.708.353;32E-AM-1007-05;32E;AM;10072018;5;Adult;Black;;Black+;;Above Ground;30;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9596375907038 40.79073477083531)
-739.539.400.028.236;4.079.800.412.717;41E-AM-1007-02;41E;AM;10072018;2;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9539400028236 40.79800412717)
-739.638.298.997.554;407.825.966.332.367;22F-AM-1007-03;22F;AM;10072018;3;Adult;Cinnamon;Gray, White;Cinnamon+Gray, White;large white highlight;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9638298997554 40.7825966332367)
-739.779.811.967.788;407.675.178.797.546;2D-AM-1007-01;02D;AM;10072018;1;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;TRUE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9779811967788 40.7675178797546)
-739.658.181.813.014;407.798.160.637.561;19F-AM-1007-01;19F;AM;10072018;1;Adult;Cinnamon;Gray;Cinnamon+Gray;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;bit scared;POINT (-73.9658181813014 40.7798160637561)
-739.698.032.734.704;407.782.343.912.417;16D-AM-1007-02;16D;AM;10072018;2;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9698032734704 40.7782343912417)
-739.592.819.491.968;407.941.062.008.626;35C-AM-1007-06;35C;AM;10072018;6;Adult;;;+;;Above Ground;30;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9592819491968 40.7941062008626)
-739.691.585.756.191;40.776.340.465.695;14F-AM-1007-03;14F;AM;10072018;3;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9691585756191 40.776340465695)
-739.718.262.034.469;407.666.771.797.442;4I-PM-1007-02;04I;PM;10072018;2;Adult;Black;;Black+;;Ground Plane;FALSE;;FALSE;TRUE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9718262034469 40.7666771797442)
-739.745.953.710.328;407.728.284.025.195;8D-AM-1007-07;08D;AM;10072018;7;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9745953710328 40.7728284025195)
-739.689.627.791;40.776.062.004.359;14F-AM-1007-06;14F;AM;10072018;6;Juvenile;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;FALSE;TRUE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9689627791 40.776062004359)
-739.634.563.222.926;40.780.992.836.417;21G-PM-1007-04;21G;PM;10072018;4;;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9634563222926 40.780992836417)
-739.764.397.550.289;407.737.004.557.104;8B-AM-1007-01;08B;AM;10072018;1;Adult;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;10;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9764397550289 40.7737004557104)
-739.790.214.253.443;407.686.791.169.776;3B-PM-1007-10;03B;PM;10072018;10;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;hopping;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9790214253443 40.7686791169776)
-739.699.672.074.164;407.774.389.345.748;15D-AM-1007-07;15D;AM;10072018;7;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;TRUE;FALSE;FALSE;TRUE;chasing #8;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9699672074164 40.7774389345748)
-73.955.516.031.113;407.923.188.156.277;35G-AM-1007-01;35G;AM;10072018;1;Adult;Gray;White;Gray+White;;Above Ground;15;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.955516031113 40.7923188156277)
-739.675.023.138.703;407.872.554.700.995;25A-PM-1007-01;25A;PM;10072018;1;Adult;Cinnamon;Gray;Cinnamon+Gray;;Above Ground;40;tree;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9675023138703 40.7872554700995)
-739.582.523.503.306;407.996.897.499.473;41A-PM-1007-05;41A;PM;10072018;5;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;TRUE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9582523503306 40.7996897499473)
-739.529.413.156.461;407.920.963.446.605;36I-PM-1007-06;36I;PM;10072018;6;Adult;Cinnamon;Gray, White;Cinnamon+Gray, White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9529413156461 40.7920963446605)
-739.682.144.039.334;407.773.070.675.393;15F-AM-1007-08;15F;AM;10072018;8;Adult;Cinnamon;White;Cinnamon+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9682144039334 40.7773070675393)
-739.743.342.303.548;407.727.742.948.332;8D-AM-1007-08;08D;AM;10072018;8;Adult;Gray;;Gray+;;Above Ground;15;;FALSE;FALSE;FALSE;FALSE;FALSE;communicating from tree;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.97433423035481 40.7727742948332)
-739.540.022.445.432;407.979.409.854.977;41E-AM-1007-01;41E;AM;10072018;1;Adult;Gray;White;Gray+White;white haunches;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9540022445432 40.7979409854977)
-739.587.712.679.442;407.944.502.501.428;36D-PM-1007-02;36D;PM;10072018;2;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;;POINT (-73.9587712679442 40.7944502501428)
-739.692.190.295.442;407.763.366.309.154;14F-AM-1007-02;14F;AM;10072018;2;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9692190295442 40.7763366309154)
-739.736.165.917.399;407.724.543.901.497;8D-AM-1007-04;08D;AM;10072018;4;Adult;Gray;;Gray+;;Above Ground;3;;FALSE;TRUE;FALSE;FALSE;FALSE;chasing squirrel #3;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9736165917399 40.7724543901497)
-739.642.288.873.015;407.820.439.983.567;22F-AM-1007-06;22F;AM;10072018;6;Adult;Cinnamon;;Cinnamon+;;Ground Plane;FALSE;;FALSE;FALSE;TRUE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;POINT (-73.9642288873015 40.7820439983567)
-739.629.383.420.274;407.889.383.725.489;29C-AM-1007-02;29C;AM;10072018;2;Adult;Black;Gray;Black+Gray;;Above Ground;10;;TRUE;FALSE;TRUE;FALSE;FALSE;;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9629383420274 40.7889383725489)
-739.737.872.335.563;407.726.586.835.985;8D-PM-1007-01;08D;PM;10072018;1;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9737872335563 40.77265868359851)
-739.611.368.390.233;407.815.619.053.395;22I-AM-1007-02;22I;AM;10072018;2;Adult;Gray;;Gray+;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9611368390233 40.7815619053395)
-739.675.198.230.918;40.778.631.094.685;17F-AM-1007-02;17F;AM;10072018;2;Adult;Cinnamon;Gray;Cinnamon+Gray;;Above Ground;4;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9675198230918 40.778631094685)
-739.702.228.131.711;407.742.131.587.983;12F-PM-1007-12;12F;PM;10072018;12;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Above Ground;5;;FALSE;FALSE;FALSE;FALSE;TRUE;going down tree;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9702228131711 40.7742131587983)
-739.531.013.359.625;407.921.223.556.535;36I-PM-1007-04;36I;PM;10072018;4;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;TRUE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9531013359625 40.7921223556535)
-73.958.024.711.869;407.938.724.278.575;36D-PM-1007-01;36D;PM;10072018;1;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.958024711869 40.7938724278575)
-739.680.833.729.772;407.741.871.025.115;12H-PM-1007-08;12H;PM;10072018;8;;;;+;;Above Ground;7;in tree;FALSE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9680833729772 40.7741871025115)
