X,Y,Unique Squirrel ID,Hectare,Shift,Date,Age,Primary Fur Color,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Tail flags,Tail twitches,Approaches,Indifferent,Runs from
-739.745.009.906.157,407.741.574.075.364,10C-AM-1018-01,10C,AM,10182018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,True,False
-739.678.561.384.348,407.782.877.397.822,16E-PM-1018-02,16E,PM,10182018,Juvenile,Cinnamon,False,True,False,False,False,False,False,True,False,False,False,False
-739.647.605.121.306,407.803.961.531.517,20G-AM-1018-03,20G,AM,10182018,Adult,Gray,True,False,False,False,False,True,False,False,False,False,False,False
-739.760.749.752.948,407.703.284.894.392,5D-PM-1018-02,05D,PM,10182018,Adult,Gray,False,False,False,True,False,False,False,False,False,False,False,True
-73.971.685.475.224,407.706.668.465.923,7G-PM-1018-07,07G,PM,10182018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.645.365.195.454,407.781.531.021.263,18H-AM-1018-02,18H,AM,10182018,Adult,Gray,True,True,False,False,False,False,False,False,False,False,False,False
-739.753.818.829.907,407.697.840.986.163,5D-PM-1018-06,05D,PM,10182018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.630.097.276.366,407.936.658.446.251,33A-PM-1018-04,33A,PM,10182018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.556.450.015.702,407.967.188.058.002,39E-AM-1018-04,39E,AM,10182018,Adult,Gray,False,True,False,False,False,False,False,True,False,False,True,False
-739.632.265.832.593,407.816.914.475.461,22G-AM-1018-04,22G,AM,10182018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,False,False
-739.690.104.245.067,407.853.358.193.723,23A-AM-1018-02,23A,AM,10182018,Juvenile,Black,False,False,False,True,False,False,False,False,False,False,True,False
-739.689.305.978.751,407.818.152.496.266,19C-PM-1018-06,19C,PM,10182018,Adult,Gray,True,False,True,False,False,False,False,False,False,False,True,False
-739.630.381.400.083,407.807.571.827.321,21H-PM-1018-02,21H,PM,10182018,Juvenile,Gray,False,True,False,False,False,False,False,True,False,False,True,False
-739.681.874.036.914,407.817.948.690.964,20C-PM-1018-02,20C,PM,10182018,Adult,Gray,True,True,False,False,False,False,False,False,False,False,False,False
-739.711.617.997.772,407.761.212.878.075,13D-PM-1018-04,13D,PM,10182018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.713.906.492.842,407.750.061.310.143,12E-PM-1018-03,12E,PM,10182018,Adult,Cinnamon,False,False,True,False,False,False,False,False,False,False,False,True
-739.635.606.199.784,40.782.206.970.617,22G-AM-1018-03,22G,AM,10182018,Juvenile,Gray,False,False,False,True,False,False,False,False,False,False,False,True
-739.592.392.692.535,407.961.869.951.798,37B-AM-1018-02,37B,AM,10182018,Adult,Gray,False,False,False,True,False,False,False,False,False,False,False,True
-73.969.570.012.716,407.816.501.516.863,19B-PM-1018-04,19B,PM,10182018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,False
-739.703.705.008.688,407.818.586.173.755,19B-PM-1018-02,19B,PM,10182018,Adult,Gray,False,False,False,True,False,False,False,False,False,False,True,False
-739.624.052.832.372,407.809.656.348.254,21H-PM-1018-04,21H,PM,10182018,Adult,Gray,False,False,False,False,True,False,False,False,True,True,False,False
-739.657.480.066.074,407.753.465.489.231,14I-PM-1018-04,14I,PM,10182018,Adult,Cinnamon,False,False,False,True,True,False,False,False,True,True,False,False
-739.743.873.549.635,407.745.426.051.392,10C-AM-1018-04,10C,AM,10182018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,True,False
-739.640.741.640.547,407.807.274.581.426,20G-AM-1018-01,20G,AM,10182018,Juvenile,Gray,False,False,False,False,False,False,False,False,False,False,True,False
-739.720.365.327.715,407.762.329.714.016,13D-PM-1018-11,13D,PM,10182018,Adult,Gray,False,False,True,True,False,False,False,False,True,False,True,False
-739.682.965.197.661,407.805.378.963.883,18D-AM-1018-04,18D,AM,10182018,Adult,Gray,False,False,True,False,True,False,False,False,False,False,False,False
-739.782.940.231.149,407.694.236.097.224,4B-PM-1018-05,04B,PM,10182018,Adult,Gray,False,False,False,True,False,False,False,False,False,False,True,False
-739.657.327.332.849,407.747.554.568.985,14I-PM-1018-03,14I,PM,10182018,Juvenile,Gray,False,False,True,False,False,False,False,False,False,False,True,False
-739.679.319.758.284,407.821.154.802.399,20C-PM-1018-07,20C,PM,10182018,Juvenile,Cinnamon,True,False,False,False,False,False,False,False,False,False,False,False
-73.954.699.659.637,407.951.308.856.929,38F-AM-1018-02,38F,AM,10182018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,True,False
-739.721.263.050.502,407.698.763.846.186,7G-PM-1018-01,07G,PM,10182018,Adult,Gray,False,False,False,True,False,False,False,False,False,False,True,False
-7.396.249.054.313,407.935.389.038.787,33A-PM-1018-01,33A,PM,10182018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.684.187.207.423,40.780.592.789.876,18D-AM-1018-01,18D,AM,10182018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,False
-739.693.120.090.055,40.771.096.102.012,9H-PM-1018-07,09H,PM,10182018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,False
-739.631.464.693.769,40.793.415.656.751,33A-PM-1018-02,33A,PM,10182018,Adult,Gray,False,False,False,False,False,False,False,False,False,False,False,False
-739.579.689.996.645,407.949.338.489.917,37D-AM-1018-02,37D,AM,10182018,Juvenile,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.631.646.754.647,407.925.716.810.884,32A-AM-1018-02,32A,AM,10182018,Adult,Gray,True,True,False,False,False,False,False,False,False,False,True,False
-739.697.924.026.634,407.803.611.152.023,18C-PM-1018-04,18C,PM,10182018,Juvenile,Gray,True,True,False,False,False,False,False,False,False,False,False,True
-739.500.167.570.283,407.966.185.836.685,41I-AM-1018-01,41I,AM,10182018,Juvenile,Cinnamon,True,False,False,False,False,False,False,False,True,False,False,False
-739.643.223.016.635,40.781.431.908.715,21F-AM-1018-03,21F,AM,10182018,Adult,Cinnamon,False,False,False,False,False,False,False,False,False,False,False,True
-739.627.661.465.376,407.819.356.810.575,22G-PM-1018-02,22G,PM,10182018,Adult,Gray,False,False,False,True,True,False,False,False,False,False,True,False
-739.692.650.850.957,407.713.793.846.002,9H-PM-1018-03,09H,PM,10182018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,False
-739.696.802.053.043,407.816.057.406.125,19B-PM-1018-03,19B,PM,10182018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,False
-739.685.612.289.881,407.778.488.829.217,16E-PM-1018-08,16E,PM,10182018,Adult,Cinnamon,False,False,False,False,True,False,False,False,True,False,True,False
-739.687.933.229.572,407.788.600.242.549,17E-PM-1018-01,17E,PM,10182018,Adult,Gray,False,False,False,True,True,False,False,False,False,False,True,False
-739.695.572.903.383,40.780.822.981.713,18C-AM-1018-01,18C,AM,10182018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,False,False
-739.650.387.848.001,407.814.134.438.394,21F-AM-1018-04,21F,AM,10182018,Adult,Cinnamon,False,False,False,False,True,False,False,False,True,False,False,False
-73.955.013.129.397,407.954.024.311.542,38F-AM-1018-05,38F,AM,10182018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,True
-739.678.923.667.678,407.819.675.626.236,20C-PM-1018-05,20C,PM,10182018,Juvenile,Gray,True,False,False,False,False,False,False,False,False,True,False,False
-739.686.370.726.471,407.780.382.348.833,16E-PM-1018-09,16E,PM,10182018,Juvenile,Cinnamon,False,False,True,False,False,False,False,False,True,False,True,False
-739.676.113.345.824,407.803.482.448.467,19E-PM-1018-03,19E,PM,10182018,Adult,Gray,False,False,False,True,False,False,False,False,False,False,False,False
-739.761.776.424.664,407.695.941.843.825,5D-PM-1018-07,05D,PM,10182018,Adult,Gray,False,False,False,True,False,False,False,False,False,False,True,False
-739.717.135.461.165,407.761.780.680.083,13D-PM-1018-01,13D,PM,10182018,Adult,Gray,False,False,False,False,True,False,False,False,True,False,True,False
-739.642.967.875.857,407.815.652.353.937,21F-AM-1018-08,21F,AM,10182018,Adult,Cinnamon,False,False,False,True,True,False,False,False,True,False,True,False
